what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400396857656
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1400396859721
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1400396859731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396865554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396915819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396921911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396923333
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400396924588
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400396926254
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400396928011
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1400396930913
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1400396931079
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1400396931085
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1400396931697
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1400396931828
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1400396932804
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1400396933690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396937614
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1400396939808
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400396941105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400396941123
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400396941145
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400396995631
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400397000017
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400397010288
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400397011998
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397041079
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397041118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397090922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397091687
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400397106771
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397113355
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397113385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397128474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397167916
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400397193899
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397195825
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397195855
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1400397199683
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1400397199711
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1400397199745
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1400397199769
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1400397200048
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1400397224971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397225005
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400397225061
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400397225077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397252531
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400397254045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397258145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397263043
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400397264233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397266726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397266830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397267089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397267099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400397268894
