what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899321930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899324262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899324329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899333125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1400899339663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899342520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899344609
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899348025
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899354490
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899363491
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899365705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400899372506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899373852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899375212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899375271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899392602
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899394546
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899400272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400899428591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899447594
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899449909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899458398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899459331
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899488694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899495928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899496003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899501954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899505353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899505421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899512113
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1400899514576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899515746
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899517427
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1400899523623
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.stop",1400899525497
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1400899534428
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899551989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899552088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899553065
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400899556411
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899558320
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1400899585218
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1400899585218
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1400899585218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899585336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899586608
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400899595057
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899614225
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899614322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899615997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899616048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899620543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400899623210
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1400899625846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899626961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400899668225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899669632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899675661
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899677273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899683869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899685350
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899721043
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400899725159
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899728278
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899728309
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400899729855
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899735470
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899744296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899800398
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1400899822042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400899825154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899831017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899831248
error,log,,,"null",1400899845283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1400899850815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400899852988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400899856572
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400899857859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899858927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899859902
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400899883733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899906646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899906708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899912298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899937868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1400899937928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899945013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899957546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899961771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899962798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899982517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899983421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899984016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899989736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400899990780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900029959
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900031443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900032746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900033620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900035947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900036775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900069645
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400900071666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400900074897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900076177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900144764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900157663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900164941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400900181848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900182729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900184510
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900186153
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400900213836
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900239270
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400900242505
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900251659
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400900259051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900303167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400900304416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900311810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400900314085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400900327189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900332279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900340017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900341710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900342794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900478742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400900482589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900491277
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1400900496603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400900497044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900512486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400900518161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400900528611
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900532144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900533359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900534425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900535650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900538747
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1400900541588
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1400900543892
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900559881
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400900577006
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400900582643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900593250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400900595827
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400900597301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400900623211
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1400900627256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400900628306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400900637072
