what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400406978264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400406983428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400406985858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400406987346
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400406989674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400406990312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400406990529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407001039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407001677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407002855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407217309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400407220509
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407223584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407224367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407224529
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407227602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400407232922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400407234368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400407236318
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400407270841
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407273572
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400407275162
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407275162
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400407276059
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1400407278368
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407280918
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407280961
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400407409424
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407416286
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400407418089
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1400407421835
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400407423546
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400407444221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407452741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407453453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407453990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407473525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407474572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407754614
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1400407758811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400407761938
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407768898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407770060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407770280
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407774827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407776041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407776242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407780990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407784489
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407789249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400407793759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400407797766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400407799398
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407801084
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407846708
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1400407862646
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1400407866613
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407872131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407872837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407873046
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407876683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407877593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407877823
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407879850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407881147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407881363
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407884668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407885866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407886104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400407888153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400407888965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400407891006
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407893890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407894576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407894837
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400407897957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407901291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400407901531
