what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546306817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546310122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546311611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546314709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546319233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546322394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546322936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546328388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546329872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546516896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546534335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546604373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546604990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546666750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546667581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546860148
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399546860798
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399546867109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546873041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546892880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399546916845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547142493
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547147877
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547150371
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547151996
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547153100
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547153437
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547153470
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547160048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547174253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547174707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547175653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547183163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547198817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547202895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547203835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547303371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547327933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547328916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547329620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547412574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547413151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547454452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547474061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547476760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547494049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547506590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547579843
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547582470
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547583516
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547584747
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547589067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547596972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547598597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547599112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547606577
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547612028
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547612074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547668204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547674981
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547682662
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547684380
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1399547684719
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547684723
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547711338
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547711344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547713621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547739172
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547805492
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547806089
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547806148
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547808214
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547810099
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547810447
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547810490
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399547821239
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547824608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547876745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547880720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547885891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547887618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547889434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547890979
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399547983619
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399547985476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547992058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399547993984
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548071697
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1399548097444
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1399548097511
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548161195
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1399548170716
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548174782
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548246819
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1399548247229
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548247363
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1399548247652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548310987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548330614
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548332173
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399548338433
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399548338492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548348867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548349624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548349877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548352383
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548411004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548420895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548467925
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1399548470545
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548470560
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399548474388
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548511794
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1399548514724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548521148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548523579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399548597552
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548598718
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1399548638490
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548645742
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548647213
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548647294
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548654779
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548655027
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548667538
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399548671313
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399548676413
