what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652338604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652340264
executed,command,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.commit",1381652340278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652340613
error,log,,,"org.apache.subversion.javahl.ClientException: Name does not refer to a filesystem directory\nsvn: Commit failed (details follow):\nsvn: Â·¾¶ ¡°WebContent¡± ²»´æÔÚ\n",1381652340685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652355991
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1381652357407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652366630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652368278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381652368284
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381652371195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652375357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652377765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652377777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652378527
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1381652379228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381652379992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652381640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652498780
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1381652499352
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1381652500404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652502924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652513745
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381652518306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652525104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652530751
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1381652546583
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1381652576492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652653680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652737807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652786753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652798228
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381652810568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652820715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652822742
executed,command,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.commit",1381652822762
error,log,,,"org.apache.subversion.javahl.ClientException: Repository UUID does not match expected UUID\nsvn: Commit failed (details follow):\nsvn: Repository UUID 'eef5dd6a-7dfd-5247-97c0-c3f6c1d2fbc1' doesn't match expected UUID 'c7369b67-ccb1-ce43-b146-4d8b2c17a869'\n",1381652822822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652823135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381652825885
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1381652826772
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381652841085
