what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472370262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400472373051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400472373739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400472374449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472376470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472386168
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1400472387999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400472395699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472397624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472406547
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1400472408362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472417018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472419558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400472437770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472439809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400472446760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472447954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472448143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472448288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472448559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472448699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400472448939
